date,ticker,price,close_observations,confidence,risk_reward,stop_gap,target_gap,expected_days,long_votes,return_1d,momentum_2d,vol_2d,momentum_3d,vol_3d,momentum_5d,vol_5d,signal_strength
2026-04-29,000977,72.28,2588,0.714547913446677,0.1611474435196195,0.9308245711123408,0.14999999999999997,30.0,2588,,,,,,,,5.766475972693199
2026-04-30,000977,68.92,1429,0.7210636808957311,0.16174444096461,0.9273889050246877,0.15000000000000005,30.0,1429,-0.046485888212506876,,,,,,,5.380062973316637
2026-05-01,000977,69.75,3096,0.7450581395348836,0.16158301158301167,0.9283154121863799,0.15000000000000008,30.0,3096,0.012042948345908355,-0.035002767017155545,0.041386137225414524,,0.041386137225414524,,0.041386137225414524,6.150202850844554
2026-05-02,000977,69.75,1498,0.7,0.16158301158301167,0.9283154121863799,0.15000000000000008,30.0,1498,0.0,0.012042948345908355,0.008515650440871114,-0.035002767017155545,0.030907375378296537,,0.030907375378296537,5.256638963940103
2026-05-03,000977,69.75,1292,0.7,0.16158301158301167,0.9283154121863799,0.15000000000000008,30.0,1292,0.0,0.0,0.0,0.012042948345908355,0.006952999469346936,,0.02588043908118235,5.150368926334715
2026-05-04,000977,69.75,1016,0.75,0.16158301158301167,0.9283154121863799,0.15000000000000008,30.0,1016,0.0,0.0,0.0,0.0,0.0,-0.035002767017155545,0.02274152142248336,5.333321762661242
2026-05-05,000977,69.75,774,0.8,0.16158301158301167,0.9283154121863799,0.15000000000000008,30.0,774,0.0,0.0,0.0,0.0,0.0,0.012042948345908355,0.005385770230193951,5.46562237600697
2026-05-07,000977,73.24,1,0.75,0.28065603923973026,0.8907700709994538,0.25000000000000006,30.0,1,0.050035842293906674,0.050035842293906674,0.035380683388402064,0.050035842293906674,0.02888820701751668,0.050035842293906674,0.02237670893612687,0.5441773782082264
2026-05-08,000977,73.24,226,0.7033185840707964,0.16099062133645964,0.9317312943746586,0.15000000000000008,30.0,226,0.0,0.050035842293906674,0.035380683388402064,0.050035842293906674,0.02888820701751668,0.050035842293906674,0.02237670893612687,3.9178439300439885
2026-05-09,000977,76.48,8,0.74625,0.22014968336211846,0.9084728033472803,0.1999999999999999,30.0,8,0.04423812124522142,0.04423812124522142,0.03128107551944874,0.09648745519713264,0.02736850517999957,0.09648745519713264,0.025899231866467778,1.699841303774798
2026-05-10,000977,76.48,17,0.72,4.0,0.049999999999999975,0.1999999999999999,30.0,17,0.0,0.04423812124522142,0.03128107551944874,0.04423812124522142,0.025540891209371887,0.09648745519713264,0.025899231866467778,3.1216014985278577
2026-05-11,000977,76.48,68,0.6639705882352941,0.16049244543928362,0.9346234309623431,0.1499999999999999,30.0,68,0.0,0.0,0.0,0.04423812124522142,0.025540891209371887,0.09648745519713264,0.025899231866467778,2.8865215152800667
2026-05-12,000977,73.13,19,0.7447368421052631,4.000000000000008,0.04999999999999996,0.20000000000000007,30.0,19,-0.043802301255230214,-0.043802301255230214,0.030972904249149308,-0.043802301255230214,0.025289270420832247,-0.0015019115237574487,0.031127218711073906,3.346548289799129
2026-05-13,000977,73.13,37,0.7008108108108108,0.16100836635843258,0.9316286065910023,0.15000000000000016,30.0,37,0.0,-0.043802301255230214,0.030972904249149308,-0.043802301255230214,0.025289270420832247,-0.0015019115237574487,0.031127218711073906,2.617668396106224
2026-05-14,000977,77.38,27,0.7451851851851852,0.16036197844708483,0.9353838201085551,0.15,30.0,27,0.058115684397648026,0.058115684397648026,0.04109399453087416,0.011767782426778117,0.05112623293998438,0.011767782426778117,0.036246033510111984,2.5494754919390834
2026-05-15,000977,72.1,49,0.713265306122449,0.33590682196339444,0.8335644937586685,0.2800000000000001,30.0,49,-0.06823468596536575,-0.014084507042253502,0.08934320368911883,-0.014084507042253502,0.06324268236018807,-0.057269874476987614,0.048400788623296845,2.9465243299644865
2026-05-16,000977,70.21,68,0.700735294117647,0.16150130348106134,0.9287850733513744,0.15000000000000013,30.0,68,-0.026213592233009675,-0.09265960196433187,0.02971340033102451,-0.03992889375085462,0.06434492379147479,-0.08198221757322188,0.048360311397068395,3.046849934808509
2026-05-17,000977,70.21,7,0.7285714285714285,0.22214839424141755,0.9002991026919243,0.20000000000000004,30.0,7,0.0,-0.026213592233009675,0.018535808827220154,-0.09265960196433187,0.03442115896028206,-0.03992889375085462,0.04597974033501028,1.5711149674371105
2026-05-18,000977,70.61,3,0.7166666666666667,0.19681980999844284,0.9145420880216494,0.1800000000000002,30.0,3,0.005697194131890182,0.005697194131890182,0.004028524604395753,-0.020665742024965295,0.017019149631915732,-0.034459182278134826,0.04627448011042421,1.026101398493071
2026-05-19,000977,70.61,11,0.7045454545454546,0.1614311842706904,0.9291885002124345,0.14999999999999994,30.0,11,0.0,0.005697194131890182,0.004028524604395753,0.005697194131890182,0.003289276565672282,-0.08749030757301623,0.030823010166642406,1.7978334128112394
2026-05-20,000977,71.23,25,0.7120000000000001,0.16132417333534652,0.9298048575038608,0.15,45.0,25,0.008780625973658251,0.008780625973658251,0.006208840169036481,0.014527845036319764,0.0044546785403766324,-0.01206657420249635,0.013866904500813189,2.3821370897742735
2026-05-21,000977,66.31,27,0.7092592592592593,0.1622329146958082,0.9245965917659478,0.15,60.0,27,-0.06907202021620107,-0.06089788981730626,0.055050134054166554,-0.06089788981730626,0.04264011782347696,-0.05554764278592783,0.03272764906416522,2.4273003639355233
2026-05-22,000977,66.31,8,0.725,3.6,0.05,0.18,60.0,8,0.0,-0.06907202021620107,0.04884129388513008,-0.06089788981730626,0.042640117823476965,-0.05554764278592783,0.03272764906416522,2.3894817278531386
2026-05-23,000977,68.25,108,0.7,0.16185770750988138,0.9267399267399268,0.14999999999999997,60.0,108,0.029256522394812245,0.029256522394812245,0.02068748537930783,-0.041836304927699075,0.050489917098022814,-0.03342302789973095,0.03711924978280713,3.3725321124511103
2026-05-24,000977,68.25,41,0.7024390243902439,0.16185770750988138,0.9267399267399268,0.14999999999999997,60.0,41,0.0,0.029256522394812245,0.02068748537930783,0.029256522394812245,0.016891261080197187,-0.03342302789973095,0.03711924978280713,2.6963108306979375
2026-05-25,000977,68.61,47,0.7521276595744681,0.161794307281019,0.9271030762501823,0.15,90.0,47,0.005274725274725167,0.005274725274725167,0.0037297940106542408,0.03468556778766385,0.015593232626532772,-0.03678225466797702,0.03679707125738811,2.990151747589789
